;dateRep;day;month;year;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2019;continentExp;Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
16345;01/06/2020;1;6;2020;851;7;Kuwait;KW;KWT;4207077,0;Asia;289.82117513
16346;31/05/2020;31;5;2020;1008;11;Kuwait;KW;KWT;4207077,0;Asia;294.50376116
16347;30/05/2020;30;5;2020;1072;9;Kuwait;KW;KWT;4207077,0;Asia;292.93497599
16348;29/05/2020;29;5;2020;845;10;Kuwait;KW;KWT;4207077,0;Asia;288.49008468
16349;28/05/2020;28;5;2020;692;3;Kuwait;KW;KWT;4207077,0;Asia;290.91457085
16350;27/05/2020;27;5;2020;608;7;Kuwait;KW;KWT;4207077,0;Asia;292.31696972
16351;26/05/2020;26;5;2020;665;9;Kuwait;KW;KWT;4207077,0;Asia;301.42067759
16352;25/05/2020;25;5;2020;838;8;Kuwait;KW;KWT;4207077,0;Asia;299.82812295
16353;24/05/2020;24;5;2020;900;10;Kuwait;KW;KWT;4207077,0;Asia;305.22379315
16354;23/05/2020;23;5;2020;955;9;Kuwait;KW;KWT;4207077,0;Asia;293.69559911
16355;22/05/2020;22;5;2020;1041;5;Kuwait;KW;KWT;4207077,0;Asia;286.23198482
16356;21/05/2020;21;5;2020;804;3;Kuwait;KW;KWT;4207077,0;Asia;268.09587749
16357;20/05/2020;20;5;2020;1073;3;Kuwait;KW;KWT;4207077,0;Asia;260.51341585
16358;19/05/2020;19;5;2020;841;6;Kuwait;KW;KWT;4207077,0;Asia;247.51151453
16359;18/05/2020;18;5;2020;1048;5;Kuwait;KW;KWT;4207077,0;Asia;234.53338268
16360;17/05/2020;17;5;2020;942;11;Kuwait;KW;KWT;4207077,0;Asia;218.27506366
16361;16/05/2020;16;5;2020;885;8;Kuwait;KW;KWT;4207077,0;Asia;201.63643309
16362;15/05/2020;15;5;2020;947;6;Kuwait;KW;KWT;4207077,0;Asia;188.99107385
16363;14/05/2020;14;5;2020;751;7;Kuwait;KW;KWT;4207077,0;Asia;173.23191375
16364;13/05/2020;13;5;2020;991;10;Kuwait;KW;KWT;4207077,0;Asia;162.51188176
16365;12/05/2020;12;5;2020;598;7;Kuwait;KW;KWT;4207077,0;Asia;142.56929455
16366;11/05/2020;11;5;2020;1065;9;Kuwait;KW;KWT;4207077,0;Asia;133.41804773
16367;10/05/2020;10;5;2020;415;2;Kuwait;KW;KWT;4207077,0;Asia;112.45337321
16368;09/05/2020;9;5;2020;641;3;Kuwait;KW;KWT;4207077,0;Asia;109.19695551
16369;08/05/2020;8;5;2020;278;2;Kuwait;KW;KWT;4207077,0;Asia;99.07116033
16370;07/05/2020;7;5;2020;485;2;Kuwait;KW;KWT;4207077,0;Asia;96.05243736
16371;06/05/2020;6;5;2020;526;0;Kuwait;KW;KWT;4207077,0;Asia;88.51751465
16372;05/05/2020;5;5;2020;295;2;Kuwait;KW;KWT;4207077,0;Asia;78.03517739
16373;04/05/2020;4;5;2020;364;5;Kuwait;KW;KWT;4207077,0;Asia;72.92474086
16374;03/05/2020;3;5;2020;242;3;Kuwait;KW;KWT;4207077,0;Asia;68.14707694
16375;02/05/2020;2;5;2020;353;4;Kuwait;KW;KWT;4207077,0;Asia;64.62919504
16376;01/05/2020;1;5;2020;284;2;Kuwait;KW;KWT;4207077,0;Asia;59.42368062
16377;30/04/2020;30;4;2020;300;1;Kuwait;KW;KWT;4207077,0;Asia;55.5017177
16378;29/04/2020;29;4;2020;152;1;Kuwait;KW;KWT;4207077,0;Asia;49.55934964
16379;28/04/2020;28;4;2020;213;2;Kuwait;KW;KWT;4207077,0;Asia;47.25371083
16380;27/04/2020;27;4;2020;183;1;Kuwait;KW;KWT;4207077,0;Asia;43.75959841
16381;26/04/2020;26;4;2020;278;4;Kuwait;KW;KWT;4207077,0;Asia;41.31134277
16382;25/04/2020;25;4;2020;215;1;Kuwait;KW;KWT;4207077,0;Asia;38.53031452
16383;24/04/2020;24;4;2020;151;1;Kuwait;KW;KWT;4207077,0;Asia;35.39274418
16384;23/04/2020;23;4;2020;168;2;Kuwait;KW;KWT;4207077,0;Asia;33.11087484
16385;22/04/2020;22;4;2020;85;2;Kuwait;KW;KWT;4207077,0;Asia;31.779784399999997
16386;21/04/2020;21;4;2020;80;2;Kuwait;KW;KWT;4207077,0;Asia;31.61339809
16387;20/04/2020;20;4;2020;163;1;Kuwait;KW;KWT;4207077,0;Asia;32.30271279
16388;19/04/2020;19;4;2020;94;1;Kuwait;KW;KWT;4207077,0;Asia;30.25853817
16389;18/04/2020;18;4;2020;134;2;Kuwait;KW;KWT;4207077,0;Asia;31.28062548
16390;17/04/2020;17;4;2020;119;0;Kuwait;KW;KWT;4207077,0;Asia;28.095516200000002
16391;16/04/2020;16;4;2020;50;0;Kuwait;KW;KWT;4207077,0;Asia;25.86118581
16392;15/04/2020;15;4;2020;55;1;Kuwait;KW;KWT;4207077,0;Asia;25.33825742
16393;14/04/2020;14;4;2020;66;1;Kuwait;KW;KWT;4207077,0;Asia;24.57763431
16394;13/04/2020;13;4;2020;80;0;Kuwait;KW;KWT;4207077,0;Asia;23.27031333
16395;12/04/2020;12;4;2020;161;0;Kuwait;KW;KWT;4207077,0;Asia;21.844145
16396;11/04/2020;11;4;2020;83;0;Kuwait;KW;KWT;4207077,0;Asia;18.25495469
16397;10/04/2020;10;4;2020;55;0;Kuwait;KW;KWT;4207077,0;Asia;16.68616952
16398;09/04/2020;9;4;2020;112;0;Kuwait;KW;KWT;4207077,0;Asia;15.68785168
16399;08/04/2020;8;4;2020;78;0;Kuwait;KW;KWT;4207077,0;Asia;13.12074868
16400;07/04/2020;7;4;2020;109;0;Kuwait;KW;KWT;4207077,0;Asia;11.31426879
16401;06/04/2020;6;4;2020;77;0;Kuwait;KW;KWT;4207077,0;Asia;8.74716579
16402;05/04/2020;5;4;2020;137;1;Kuwait;KW;KWT;4207077,0;Asia;7.20215009
16403;04/04/2020;4;4;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;4.34981342
16404;03/04/2020;3;4;2020;25;0;Kuwait;KW;KWT;4207077,0;Asia;4.61127762
16405;02/04/2020;2;4;2020;28;0;Kuwait;KW;KWT;4207077,0;Asia;4.15965764
16406;01/04/2020;1;4;2020;23;0;Kuwait;KW;KWT;4207077,0;Asia;3.77934609
16407;31/03/2020;31;3;2020;11;0;Kuwait;KW;KWT;4207077,0;Asia;3.39903453
16408;30/03/2020;30;3;2020;20;0;Kuwait;KW;KWT;4207077,0;Asia;3.39903453
16409;29/03/2020;29;3;2020;10;0;Kuwait;KW;KWT;4207077,0;Asia;3.11380086
16410;28/03/2020;28;3;2020;17;0;Kuwait;KW;KWT;4207077,0;Asia;2.97118403
16411;27/03/2020;27;3;2020;13;0;Kuwait;KW;KWT;4207077,0;Asia;3.04249245
16412;26/03/2020;26;3;2020;4;0;Kuwait;KW;KWT;4207077,0;Asia;2.92364509
16413;25/03/2020;25;3;2020;2;0;Kuwait;KW;KWT;4207077,0;Asia;2.89987561
16414;24/03/2020;24;3;2020;1;0;Kuwait;KW;KWT;4207077,0;Asia;2.94741456
16415;23/03/2020;23;3;2020;12;0;Kuwait;KW;KWT;4207077,0;Asia;2.94741456
16416;22/03/2020;22;3;2020;17;0;Kuwait;KW;KWT;4207077,0;Asia;2.73348931
16417;21/03/2020;21;3;2020;11;0;Kuwait;KW;KWT;4207077,0;Asia;2.4007167000000003
16418;20/03/2020;20;3;2020;6;0;Kuwait;KW;KWT;4207077,0;Asia;2.18679145
16419;19/03/2020;19;3;2020;12;0;Kuwait;KW;KWT;4207077,0;Asia;2.28186934
16420;18/03/2020;18;3;2020;7;0;Kuwait;KW;KWT;4207077,0;Asia;2.02040514
16421;17/03/2020;17;3;2020;11;0;Kuwait;KW;KWT;4207077,0;Asia;1.85401884
16422;16/03/2020;16;3;2020;8;0;Kuwait;KW;KWT;4207077,0;Asia;1.64009359
16423;15/03/2020;15;3;2020;4;0;Kuwait;KW;KWT;4207077,0;Asia;1.85401884
16424;14/03/2020;14;3;2020;20;0;Kuwait;KW;KWT;4207077,0;Asia;2.11548303
16425;13/03/2020;13;3;2020;8;0;Kuwait;KW;KWT;4207077,0;Asia;1.78271042
16426;12/03/2020;12;3;2020;3;0;Kuwait;KW;KWT;4207077,0;Asia;1.64009359
16427;11/03/2020;11;3;2020;4;0;Kuwait;KW;KWT;4207077,0;Asia;1.64009359
16428;10/03/2020;10;3;2020;1;0;Kuwait;KW;KWT;4207077,0;Asia;1.5450157
16429;09/03/2020;9;3;2020;3;0;Kuwait;KW;KWT;4207077,0;Asia;1.52124622
16430;08/03/2020;8;3;2020;3;0;Kuwait;KW;KWT;4207077,0;Asia;1.44993781
16431;06/03/2020;6;3;2020;2;0;Kuwait;KW;KWT;4207077,0;Asia;1.37862939
16432;03/03/2020;3;3;2020;10;0;Kuwait;KW;KWT;4207077,0;Asia;1.33109045
16433;02/03/2020;2;3;2020;1;0;Kuwait;KW;KWT;4207077,0;Asia;1.09339572
16434;01/03/2020;1;3;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;1.06962625
16435;29/02/2020;29;2;2020;2;0;Kuwait;KW;KWT;4207077,0;Asia;1.06962625
16436;28/02/2020;28;2;2020;17;0;Kuwait;KW;KWT;4207077,0;Asia;1.02208731
16437;27/02/2020;27;2;2020;15;0;Kuwait;KW;KWT;4207077,0;Asia;0.61800628
16438;26/02/2020;26;2;2020;6;0;Kuwait;KW;KWT;4207077,0;Asia;0.26146419
16439;25/02/2020;25;2;2020;2;0;Kuwait;KW;KWT;4207077,0;Asia;0.11884736
16440;24/02/2020;24;2;2020;3;0;Kuwait;KW;KWT;4207077,0;Asia;0.07130842
16441;23/02/2020;23;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16442;22/02/2020;22;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16443;21/02/2020;21;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16444;20/02/2020;20;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16445;19/02/2020;19;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16446;18/02/2020;18;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16447;17/02/2020;17;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16448;16/02/2020;16;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16449;15/02/2020;15;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16450;14/02/2020;14;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16451;13/02/2020;13;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16452;12/02/2020;12;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16453;11/02/2020;11;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16454;10/02/2020;10;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16455;09/02/2020;9;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16456;08/02/2020;8;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16457;07/02/2020;7;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16458;06/02/2020;6;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16459;05/02/2020;5;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16460;04/02/2020;4;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16461;03/02/2020;3;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16462;02/02/2020;2;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16463;01/02/2020;1;2;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16464;31/01/2020;31;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16465;30/01/2020;30;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16466;29/01/2020;29;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16467;28/01/2020;28;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16468;27/01/2020;27;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16469;26/01/2020;26;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16470;25/01/2020;25;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16471;24/01/2020;24;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16472;23/01/2020;23;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16473;22/01/2020;22;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16474;21/01/2020;21;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16475;20/01/2020;20;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16476;19/01/2020;19;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16477;18/01/2020;18;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16478;17/01/2020;17;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16479;16/01/2020;16;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16480;15/01/2020;15;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16481;14/01/2020;14;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16482;13/01/2020;13;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;0.0
16483;12/01/2020;12;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;
16484;11/01/2020;11;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;
16485;10/01/2020;10;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;
16486;09/01/2020;9;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;
16487;08/01/2020;8;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;
16488;07/01/2020;7;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;
16489;06/01/2020;6;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;
16490;05/01/2020;5;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;
16491;04/01/2020;4;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;
16492;03/01/2020;3;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;
16493;02/01/2020;2;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;
16494;01/01/2020;1;1;2020;0;0;Kuwait;KW;KWT;4207077,0;Asia;
16495;31/12/2019;31;12;2019;0;0;Kuwait;KW;KWT;4207077,0;Asia;
16496;24/07/2020;24;7;2020;921;42;Kyrgyzstan;KG;KGZ;6415851,0;Asia;341.17064128
16497;23/07/2020;23;7;2020;967;46;Kyrgyzstan;KG;KGZ;6415851,0;Asia;334.78021856
16498;22/07/2020;22;7;2020;1108;44;Kyrgyzstan;KG;KGZ;6415851,0;Asia;325.33486205
16499;21/07/2020;21;7;2020;1108;42;Kyrgyzstan;KG;KGZ;6415851,0;Asia;313.44244123
16500;20/07/2020;20;7;2020;611;34;Kyrgyzstan;KG;KGZ;6415851,0;Asia;303.18659208
16501;19/07/2020;19;7;2020;1926;103;Kyrgyzstan;KG;KGZ;6415851,0;Asia;298.55743221
16502;18/07/2020;18;7;2020;11505;728;Kyrgyzstan;KG;KGZ;6415851,0;Asia;272.94898214
16503;17/07/2020;17;7;2020;603;5;Kyrgyzstan;KG;KGZ;6415851,0;Asia;98.72423783
16504;16/07/2020;16;7;2020;521;7;Kyrgyzstan;KG;KGZ;6415851,0;Asia;105.41080209
16505;15/07/2020;15;7;2020;439;11;Kyrgyzstan;KG;KGZ;6415851,0;Asia;97.29028932
16506;14/07/2020;14;7;2020;421;2;Kyrgyzstan;KG;KGZ;6415851,0;Asia;97.29028932
16507;13/07/2020;13;7;2020;488;15;Kyrgyzstan;KG;KGZ;6415851,0;Asia;95.07702096
16508;12/07/2020;12;7;2020;719;7;Kyrgyzstan;KG;KGZ;6415851,0;Asia;91.66360004
16509;11/07/2020;11;7;2020;552;3;Kyrgyzstan;KG;KGZ;6415851,0;Asia;84.11978395
16510;10/07/2020;10;7;2020;511;6;Kyrgyzstan;KG;KGZ;6415851,0;Asia;80.33228951
16511;09/07/2020;9;7;2020;361;4;Kyrgyzstan;KG;KGZ;6415851,0;Asia;76.26423993
16512;08/07/2020;8;7;2020;345;13;Kyrgyzstan;KG;KGZ;6415851,0;Asia;74.19124914
16513;07/07/2020;7;7;2020;450;7;Kyrgyzstan;KG;KGZ;6415851,0;Asia;72.04032637
16514;06/07/2020;6;7;2020;314;4;Kyrgyzstan;KG;KGZ;6415851,0;Asia;67.56703047
16515;05/07/2020;5;7;2020;283;10;Kyrgyzstan;KG;KGZ;6415851,0;Asia;65.86811321
16516;04/07/2020;4;7;2020;327;2;Kyrgyzstan;KG;KGZ;6415851,0;Asia;64.10685036
16517;03/07/2020;3;7;2020;1032;14;Kyrgyzstan;KG;KGZ;6415851,0;Asia;62.00268678
16518;02/07/2020;2;7;2020;0;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;47.97492959
16519;01/07/2020;1;7;2020;439;5;Kyrgyzstan;KG;KGZ;6415851,0;Asia;49.4556373
16520;30/06/2020;30;6;2020;279;7;Kyrgyzstan;KG;KGZ;6415851,0;Asia;44.01598479
16521;29/06/2020;29;6;2020;269;3;Kyrgyzstan;KG;KGZ;6415851,0;Asia;41.22601974
16522;28/06/2020;28;6;2020;235;1;Kyrgyzstan;KG;KGZ;6415851,0;Asia;38.38929551
16523;27/06/2020;27;6;2020;309;3;Kyrgyzstan;KG;KGZ;6415851,0;Asia;35.9422312
16524;26/06/2020;26;6;2020;250;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;31.76507684
16525;25/06/2020;25;6;2020;228;1;Kyrgyzstan;KG;KGZ;6415851,0;Asia;28.4451743
16526;24/06/2020;24;6;2020;207;1;Kyrgyzstan;KG;KGZ;6415851,0;Asia;25.4525861
16527;23/06/2020;23;6;2020;163;1;Kyrgyzstan;KG;KGZ;6415851,0;Asia;22.81848503
16528;22/06/2020;22;6;2020;205;3;Kyrgyzstan;KG;KGZ;6415851,0;Asia;20.63638947
16529;21/06/2020;21;6;2020;170;2;Kyrgyzstan;KG;KGZ;6415851,0;Asia;17.83083803
16530;20/06/2020;20;6;2020;192;3;Kyrgyzstan;KG;KGZ;6415851,0;Asia;15.69550166
16531;19/06/2020;19;6;2020;132;1;Kyrgyzstan;KG;KGZ;6415851,0;Asia;13.29519654
16532;18/06/2020;18;6;2020;95;1;Kyrgyzstan;KG;KGZ;6415851,0;Asia;11.81448883
16533;17/06/2020;17;6;2020;90;2;Kyrgyzstan;KG;KGZ;6415851,0;Asia;10.77020024
16534;16/06/2020;16;6;2020;100;1;Kyrgyzstan;KG;KGZ;6415851,0;Asia;9.77267084
16535;15/06/2020;15;6;2020;87;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;8.65045027
16536;14/06/2020;14;6;2020;78;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;8.36989512
16537;13/06/2020;13;6;2020;41;1;Kyrgyzstan;KG;KGZ;6415851,0;Asia;7.55940249
16538;12/06/2020;12;6;2020;37;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;7.85554403
16539;11/06/2020;11;6;2020;36;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;8.33872233
16540;10/06/2020;10;6;2020;38;2;Kyrgyzstan;KG;KGZ;6415851,0;Asia;8.93100541
16541;09/06/2020;9;6;2020;23;1;Kyrgyzstan;KG;KGZ;6415851,0;Asia;9.14921497
16542;08/06/2020;8;6;2020;25;1;Kyrgyzstan;KG;KGZ;6415851,0;Asia;9.33625173
16543;07/06/2020;7;6;2020;33;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;9.41418371
16544;06/06/2020;6;6;2020;38;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;9.5077021
16545;05/06/2020;5;6;2020;37;2;Kyrgyzstan;KG;KGZ;6415851,0;Asia;9.13362857
16546;04/06/2020;4;6;2020;28;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;9.13362857
16547;03/06/2020;3;6;2020;26;3;Kyrgyzstan;KG;KGZ;6415851,0;Asia;9.36742452
16548;02/06/2020;2;6;2020;28;1;Kyrgyzstan;KG;KGZ;6415851,0;Asia;9.38301092
16549;01/06/2020;1;6;2020;69;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;9.36742452
16550;31/05/2020;31;5;2020;26;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;9.5077021
16551;30/05/2020;30;5;2020;60;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;9.42977011
16552;29/05/2020;29;5;2020;68;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;8.58810468
16553;28/05/2020;28;5;2020;74;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;7.9802352
16554;27/05/2020;27;5;2020;52;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;7.41912491
16555;26/05/2020;26;5;2020;35;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;6.71773705
16556;25/05/2020;25;5;2020;30;2;Kyrgyzstan;KG;KGZ;6415851,0;Asia;6.4995275
16557;24/05/2020;24;5;2020;39;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;6.25014515
16558;23/05/2020;23;5;2020;14;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;6.74890985
16559;22/05/2020;22;5;2020;37;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;6.92036021
16560;21/05/2020;21;5;2020;43;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;6.5151139
16561;20/05/2020;20;5;2020;27;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;6.21897235
16562;19/05/2020;19;5;2020;27;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;6.23455875
16563;18/05/2020;18;5;2020;78;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;6.0163492
16564;17/05/2020;17;5;2020;21;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;5.34613413
16565;16/05/2020;16;5;2020;6;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;5.42406611
16566;15/05/2020;15;5;2020;29;2;Kyrgyzstan;KG;KGZ;6415851,0;Asia;5.68903486
16567;14/05/2020;14;5;2020;38;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;5.23702935
16568;13/05/2020;13;5;2020;7;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;4.90971502
16569;12/05/2020;12;5;2020;21;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;5.12792457
16570;11/05/2020;11;5;2020;14;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;5.0032334
16571;10/05/2020;10;5;2020;71;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;4.987647
16572;09/05/2020;9;5;2020;25;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;4.14598157
16573;08/05/2020;8;5;2020;11;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;3.89659922
16574;07/05/2020;7;5;2020;24;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;4.11480878
16575;06/05/2020;6;5;2020;28;1;Kyrgyzstan;KG;KGZ;6415851,0;Asia;4.03687679
16576;05/05/2020;5;5;2020;13;1;Kyrgyzstan;KG;KGZ;6415851,0;Asia;3.94335841
16577;04/05/2020;4;5;2020;35;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;4.08363598
16578;03/05/2020;3;5;2020;26;2;Kyrgyzstan;KG;KGZ;6415851,0;Asia;3.75632165
16579;02/05/2020;2;5;2020;23;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;4.09922238
16580;01/05/2020;1;5;2020;0;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;4.005704
16581;30/04/2020;30;4;2020;17;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;4.36419113
16582;29/04/2020;29;4;2020;21;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;4.36419113
16583;28/04/2020;28;4;2020;13;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;4.33301833
16584;27/04/2020;27;4;2020;13;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;4.30184554
16585;26/04/2020;26;4;2020;17;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;4.75385105
16586;25/04/2020;25;4;2020;9;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;5.08116538
16587;24/04/2020;24;4;2020;25;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;5.57993008
16588;23/04/2020;23;4;2020;19;1;Kyrgyzstan;KG;KGZ;6415851,0;Asia;5.4708253
16589;22/04/2020;22;4;2020;22;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;5.33054773
16590;21/04/2020;21;4;2020;22;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;5.64227567
16591;20/04/2020;20;4;2020;14;2;Kyrgyzstan;KG;KGZ;6415851,0;Asia;5.4864117
16592;19/04/2020;19;4;2020;48;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;6.39042272
16593;18/04/2020;18;4;2020;17;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;5.64227567
16594;17/04/2020;17;4;2020;23;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;5.67344846
16595;16/04/2020;16;4;2020;17;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;5.5175845
16596;15/04/2020;15;4;2020;19;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;5.33054773
16597;14/04/2020;14;4;2020;11;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;5.39289332
16598;13/04/2020;13;4;2020;42;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;5.22144295
16599;12/04/2020;12;4;2020;38;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;4.56681429
16600;11/04/2020;11;4;2020;41;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;4.37977752
16601;10/04/2020;10;4;2020;18;1;Kyrgyzstan;KG;KGZ;6415851,0;Asia;3.95894481
16602;09/04/2020;9;4;2020;10;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;3.67838966
16603;08/04/2020;8;4;2020;42;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;3.55369849
16604;07/04/2020;7;4;2020;12;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;3.30431614
16605;06/04/2020;6;4;2020;72;3;Kyrgyzstan;KG;KGZ;6415851,0;Asia;3.14845217
16606;05/04/2020;5;4;2020;0;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;2.02623159
16607;04/04/2020;4;4;2020;19;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;2.15092277
16608;03/04/2020;3;4;2020;13;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;1.85478123
16609;02/04/2020;2;4;2020;5;1;Kyrgyzstan;KG;KGZ;6415851,0;Asia;1.69891726
16610;01/04/2020;1;4;2020;23;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;1.66774447
16611;31/03/2020;31;3;2020;0;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;
16612;30/03/2020;30;3;2020;0;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;
16613;29/03/2020;29;3;2020;26;0;Kyrgyzstan;KG;KGZ;6415851,0;Asia;
